Table 7--Oats: Supply and disappearance (million bushels),,,,,,,,,,,,
Mkt year and qtr 1/,,Supply,,,,Disappearance,,,,,,
,Q3 Dec-Feb,194,,31.37,225,18,0.40,60,78,0.52,79,147
,Q4 Mar-May,147,,23.76,170,15,12.90,37,65,0.24,65,106
,MY Jun-May,113,207,106.82,427,73,15.00,230,318,3.00,321,106
,,,,,,,,,,,,
1994/95,Q1 Jun-Aug,106,229,20.40,355,20,,114,135,0.19,135,220
,Q2 Sep-Nov,220,,34.03,254,18,1.60,42,62,0.23,62,192
,Q3 Dec-Feb,192,,22.87,215,17,0.40,48,66,0.37,66,149
,Q4 Mar-May,149,,15.89,165,14,11.40,38,64,0.21,64,101
,MY Jun-May,106,229,93.18,428,70,13.40,243,326,0.99,327,101
,,,,,,,,,,,,
1995/96,Q1 Jun-Aug,101,161,27.77,289,20,,89,109,0.45,109,180
,Q2 Sep-Nov,180,,25.84,206,17,1.39,34,52,0.51,53,153
,Q3 Dec-Feb,153,,17.59,171,17,0.34,41,58,0.34,58,113
,Q4 Mar-May,113,,9.34,122,14,10.26,31,55,0.78,56,66
,MY Jun-May,101,161,80.54,342,67,11.99,195,274,2.07,276,66
,,,,,,,,,,,,
1996/97,Q1 Jun-Aug,66,153,6.14,226,18,,74,93,1.01,94,132
,Q2 Sep-Nov,132,,39.08,171,16,1.52,27,44,0.83,45,126
,Q3 Dec-Feb,126,,27.87,154,16,0.37,42,58,0.33,58,96
,Q4 Mar-May,96,,24.41,120,13,11.19,29,53,0.38,53,67
,MY Jun-May,66,153,97.50,317,63,13.07,172,248,2.55,250,67
,,,,,,,,,,,,
1997/98,Q1 Jun-Aug,67,167,19.03,253,17,,80,98,0.39,98,155
,Q2 Sep-Nov,155,,38.00,193,15,1.46,31,48,0.70,49,144
,Q3 Dec-Feb,144,,26.05,170,15,0.35,44,59,0.48,59,111
,Q4 Mar-May,111,,15.32,127,12,10.74,29,52,0.55,53,74
,MY Jun-May,67,167,98.40,332,59,12.55,185,256,2.12,258,74
,,,,,,,,,,,,
1998/99,Q1 Jun-Aug,74,166,27.68,267,17,,88,105,0.55,106,162
,Q2 Sep-Nov,162,,35.81,198,15,1.39,38,54,0.38,54,143
,Q3 Dec-Feb,143,,22.29,166,14,0.34,38,53,0.48,53,113
,Q4 Mar-May,113,,21.90,134,12,10.24,31,53,0.33,53,81
,MY Jun-May,74,166,107.69,347,57,11.96,195,264,1.74,266,81
,,,,,,,,,,,,
1999/00,Q1 Jun-Aug,81,146,21.82,249,17,,83,100,0.61,100,148
,Q2 Sep-Nov,148,,33.93,182,15,1.33,32,48,0.31,49,134
,Q3 Dec-Feb,134,,22.67,156,14,0.32,40,54,0.21,55,102
,Q4 Mar-May,102,,20.15,122,12,9.83,24,45,0.66,46,76
,MY Jun-May,81,146,98.57,326,57,11.49,179,248,1.79,250,76
,,,,,,,,,,,,
2000/01,Q1 Jun-Aug,76,149,20.99,246,17,,79,95,0.39,96,150
,Q2 Sep-Nov,150,,36.61,187,15,1.31,26,42,0.46,43,144
,Q3 Dec-Feb,144,,28.21,172,14,0.32,48,62,0.47,62,110
,Q4 Mar-May,110,,20.17,130,12,9.65,36,57,0.38,57,73
,MY Jun-May,76,149,105.98,331,57,11.27,189,257,1.70,258,73
,,,,,,,,,,,,
2001/02,Q1 Jun-Aug,73,118,17.70,208,17,,74,91,0.81,92,116
,Q2 Sep-Nov,116,,48.17,165,15,1.49,33,49,0.88,50,114
,Q3 Dec-Feb,114,,18.11,132,15,0.36,23,38,0.68,39,93
,Q4 Mar-May,93,,11.98,105,13,10.96,18,42,0.45,42,63
,MY Jun-May,73,118,95.96,286,59,12.80,148,220,2.82,223,63
,,,,,,,,,,,,
2002/03,Q1 Jun-Aug,63,116,13.51,193,17,,63,81,0.47,81,112
,Q2 Sep-Nov,112,,40.53,152,15,1.36,31,48,0.82,48,104
,Q3 Dec-Feb,104,,23.11,127,15,0.33,28,43,0.82,44,83
,Q4 Mar-May,83,,17.97,101,13,10.07,28,51,0.49,51,50
,MY Jun-May,63,116,95.13,274,60,11.76,150,222,2.61,224,50
,,,,,,,,,,,,
2003/04,Q1 Jun-Aug,50,144,21.21,215,16,,68,83,0.51,84,132
,Q2 Sep-Nov,132,,28.19,160,16,1.22,23,40,0.94,41,119
,Q3 Dec-Feb,119,,20.16,139,16,0.29,28,44,0.68,44,95
,Q4 Mar-May,95,,20.18,115,16,9.00,25,50,0.33,50,65
,MY Jun-May,50,144,89.73,284,62,10.51,144,217,2.47,219,65
,,,,,,,,,,,,
2004/05,Q1 Jun-Aug,65,116,16.45,197,16,,65,81,0.59,81,116
,Q2 Sep-Nov,116,,26.18,142,16,1.27,19,36,0.84,37,105
,Q3 Dec-Feb,105,,26.03,131,16,0.31,32,48,0.68,49,82
,Q4 Mar-May,82,,21.65,104,16,9.40,20,46,0.57,46,58
,MY Jun-May,65,116,90.31,271,63,10.98,136,210,2.68,213,58
,,,,,,,,,,,,
2005/06,Q1 Jun-Aug,58,115,20.44,193,16,,64,79,0.41,80,114
,Q2 Sep-Nov,114,,21.89,135,16,1.25,22,39,0.36,40,96
,Q3 Dec-Feb,96,,28.17,124,16,0.30,32,48,0.64,49,75
,Q4 Mar-May,75,,20.69,96,16,9.24,17,42,0.68,43,53
,MY Jun-May,58,115,91.19,264,63,10.80,136,209,2.09,211,53
,,,,,,,,,,,,
2006/07,Q1 Jun-Aug,53,94,27.81,174,16,,57,73,0.98,74,100
,Q2 Sep-Nov,100,,34.31,134,16,1.12,18,35,0.54,36,99
,Q3 Dec-Feb,99,,21.07,120,16,0.27,32,48,0.50,49,71
,Q4 Mar-May,71,,23.02,94,16,8.27,18,43,0.57,43,51
,MY Jun-May,53,94,106.22,252,65,9.66,125,199,2.59,202,51
,,,,,,,,,,,,
2007/08,Q1 Jun-Aug,51,90,20.93,162,16,,57,73,0.45,74,88
,Q2 Sep-Nov,88,,42.38,131,16,0.98,18,35,0.84,36,94
,Q3 Dec-Feb,94,,27.65,122,17,0.24,26,42,0.76,43,79
,Q4 Mar-May,79,,32.34,111,17,7.26,19,44,0.86,45,67
,MY Jun-May,51,90,123.29,264,66,8.48,120,195,2.91,198,67
,,,,,,,,,,,,
2008/09,Q1 Jun-Aug,67,90,32.03,189,17,,52,69,1.14,70,119
,Q2 Sep-Nov,119,,35.57,155,17,1.03,21,39,0.92,40,115
,Q3 Dec-Feb,115,,23.17,138,16,0.25,25,42,0.81,43,95
,Q4 Mar-May,95,,23.79,119,17,7.59,10,35,0.48,35,84
,MY Jun-May,67,90,114.55,271,66,8.86,109,184,3.34,187,84
,,,,,,,,,,,,
2009/10,Q1 Jun-Aug,84,91,27.11,202,17,,57,73,0.59,74,128
,Q2 Sep-Nov,128,,21.74,150,16,0.95,21,39,0.70,39,111
,Q3 Dec-Feb,111,,24.93,136,16,0.23,21,37,0.36,38,98
,Q4 Mar-May,98,,21.13,119,17,7.03,14,38,0.53,39,80
,MY Jun-May,84,91,94.92,270,66,8.21,113,188,2.17,190,80
,,,,,,,,,,,,
2010/11,Q1 Jun-Aug,80,82,24.21,186,18,,51,69,0.92,70,117
,Q2 Sep-Nov,117,,23.52,140,17,0.78,21,38,0.78,39,101
,Q3 Dec-Feb,101,,19.20,120,17,0.19,16,33,0.54,34,86
,Q4 Mar-May,86,,18.21,105,16,5.78,15,36,0.61,37,68
,MY Jun-May,80,82,85.15,247,67,6.75,103,177,2.85,180,68
,,,,,,,,,,,,
2011/12,Q1 Jun-Aug,68,50,17.75,136,17,,40,57,0.77,58,78
,Q2 Sep-Nov,78,,35.82,114,17,0.84,16,34,0.85,35,79
,Q3 Dec-Feb,79,,24.23,103,17,0.20,11,28,0.43,28,75
,Q4 Mar-May,75,,16.27,91,18,6.18,12,36,0.38,36,55
,MY Jun-May,68,50,94.07,212,69,7.21,78,154,2.43,157,55
,,,,,,,,,,,,
2012/13,Q1 Jun-Aug,55,61,29.24,146,17,,43,60,0.47,61,85
,Q2 Sep-Nov,85,,26.86,112,17,0.90,21,38,0.24,39,73
,Q3 Dec-Feb,73,,17.12,90,17,0.22,20,37,0.27,38,53
,Q4 Mar-May,53,,19.64,72,17,6.66,12,36,0.37,36,36
,MY Jun-May,55,61,92.86,209,68,7.78,96,172,1.36,173,36
,,,,,,,,,,,,
2013/14,Q1 Jun-Aug,36,65,17.27,118,17,,37,54,0.31,55,63
,Q2 Sep-Nov,63,,27.90,91,17,0.83,25,43,0.50,43,48
,Q3 Dec-Feb,48,,19.81,68,16,0.20,16,32,0.41,33,35
,Q4 Mar-May,35,,32.13,67,16,6.13,20,42,0.36,43,25
,MY Jun-May,36,65,97.12,198,66,7.16,98,172,1.58,173,25
,,,,,,,,,,,,
2014/15,Q1 Jun-Aug,25,70,26.94,122,18,,30,47,0.53,48,74
,Q2 Sep-Nov,74,,24.80,99,17,0.93,14,32,0.47,32,67
,Q3 Dec-Feb,67,,32.17,99,17,0.23,22,39,0.34,40,59
,Q4 Mar-May,59,,24.94,84,17,6.87,6,30,0.51,31,54
,MY Jun-May,25,70,108.86,204,69,8.02,71,148,1.84,150,54
,,,,,,,,,,,,
2015/16,Q1 Jun-Aug,54,89,18.11,161,18,,49,67,0.40,67,94
,Q2 Sep-Nov,94,,26.18,120,17,0.82,19,37,0.59,37,83
,Q3 Dec-Feb,83,,25.31,108,17,0.19,15,33,0.29,33,75
,Q4 Mar-May,75,,15.96,91,17,6.10,10,34,0.70,34,57
,MY Jun-May,54,89,85.56,229,69,7.11,93,170,1.98,172,57
,,,,,,,,,,,,
2016/17,Q1 Jun-Aug,57,65,20.58,142,19,,44,63,0.87,63,79
,Q2 Sep-Nov,79,,27.57,106,18,0.74,12,30,0.74,31,75
,Q3 Dec-Feb,75,,24.23,100,17,0.19,18,36,0.69,37,63
,Q4 Mar-May,63,,17.87,81,17,5.46,8,30,1.13,31,50
,MY Jun-May,57,65,90.25,212,70,6.39,82,158,3.43,161,50
,,,,,,,,,,,,
2017/18,Q1 Jun-Aug,50,50,18.82,119,19,,27,46,0.63,47,72
,Q2 Sep-Nov,72,,30.18,102,18,0.78,17,35,0.63,36,66
,Q3 Dec-Feb,66,,19.87,86,18,0.20,13,31,0.59,31,55
,Q4 Mar-May,55,,20.48,75,17,5.82,11,34,0.57,34,41
,MY Jun-May,50,50,89.35,189,71,6.81,68,146,2.41,148,41
,,,,,,,,,,,,
2018/19,Q1 Jun-Aug,41,56,19.04,116,19,,22,41,0.41,41,75
,Q2 Sep-Nov,75,,28.33,103,18,0.80,17,36,0.36,36,67
,MY Jun-May,41,56,90.00,187,73,6.50,70,149,2.00,151,36
,,,,,,,,,,,,
"1/ June-May.  Latest data may be preliminary or projected.
2/ Total may not add due to rounding.
Source: USDA, World Agricultural Outlook Board, World Agricultural Supply and Demand Estimates and supporting materials.",,,,,,,,,,,,
Date run: 3/11/2019,,,,,,,,,,,,
