"Table 3--Feed grains (corn, sorghum, barley, and oats): Supply and disappearance (million metric tons)",,,,,,,,,,,,
,,,,,,,,,,,,
Mkt year and qtr 1/,,Supply,,,,Disappearance,,,,,,
,,,,,,,,,,,,
1994/95,Q1 Sep-Nov,27,283,0.93,311,12,,59,71,13,85,227
,Q2 Dec-Feb,227,,0.98,228,12,0.04,41,53,17,70,158
,Q3 Mar-May,158,,0.76,159,12,0.41,33,46,16,62,97
,Q4 Jun-Aug,97,,0.61,98,12,0.48,24,37,16,52,45
,MY Sep-Aug,27,283,3.28,314,48,0.93,157,206,62,269,45
,,,,,,,,,,,,
1995/96,Q1 Sep-Nov,45,210,0.83,256,12,,53,65,19,84,172
,Q2 Dec-Feb,172,,0.75,173,11,0.04,37,49,16,65,108
,Q3 Mar-May,108,,0.61,109,12,0.53,29,41,17,58,51
,Q4 Jun-Aug,51,,0.50,51,11,0.45,15,26,11,37,14
,MY Sep-Aug,45,210,2.69,258,45,1.03,134,180,63,243,14
,,,,,,,,,,,,
1996/97,Q1 Sep-Nov,14,265,0.39,280,11,,59,70,14,84,196
,Q2 Dec-Feb,196,,0.91,197,12,0.04,42,53,15,69,128
,Q3 Mar-May,128,,0.75,129,13,0.59,31,45,13,57,72
,Q4 Jun-Aug,72,,0.76,72,13,0.40,22,36,10,45,27
,MY Sep-Aug,14,265,2.82,283,49,1.03,155,204,52,256,27
,,,,,,,,,,,,
1997/98,Q1 Sep-Nov,27,260,0.65,288,13,,61,73,11,85,203
,Q2 Dec-Feb,203,,0.84,204,12,0.04,40,52,13,65,139
,Q3 Mar-May,139,,0.71,140,13,0.61,30,44,10,54,85
,Q4 Jun-Aug,85,,0.59,86,14,0.38,23,37,11,48,38
,MY Sep-Aug,27,260,2.80,290,52,1.02,154,207,45,252,38
,,,,,,,,,,,,
1998/99,Q1 Sep-Nov,38,271,0.74,310,13,,62,75,13,88,222
,Q2 Dec-Feb,222,,0.92,223,13,0.03,39,51,14,65,158
,Q3 Mar-May,158,,0.70,159,13,0.58,30,44,14,58,101
,Q4 Jun-Aug,101,,0.63,101,13,0.35,21,34,16,50,51
,MY Sep-Aug,38,271,2.98,312,52,0.96,152,205,56,261,51
,,,,,,,,,,,,
1999/00,Q1 Sep-Nov,51,263,0.59,315,13,,64,78,15,93,222
,Q2 Dec-Feb,222,,0.78,222,13,0.03,41,54,14,68,155
,Q3 Mar-May,155,,0.73,156,14,0.62,28,43,13,56,99
,Q4 Jun-Aug,99,,0.57,100,14,0.34,23,38,14,51,49
,MY Sep-Aug,51,263,2.68,317,54,0.99,156,212,56,268,49
,,,,,,,,,,,,
2000/01,Q1 Sep-Nov,49,273,0.55,322,14,,62,76,15,90,232
,Q2 Dec-Feb,232,,0.76,233,13,0.03,42,55,13,68,165
,Q3 Mar-May,165,,0.74,166,14,0.59,31,45,14,59,107
,Q4 Jun-Aug,107,,0.58,107,14,0.32,25,39,16,55,53
,MY Sep-Aug,49,273,2.64,324,55,0.94,159,215,57,272,53
,,,,,,,,,,,,
2001/02,Q1 Sep-Nov,53,262,0.54,315,14,,63,77,13,90,225
,Q2 Dec-Feb,225,,0.98,226,13,0.03,41,54,14,68,158
,Q3 Mar-May,158,,0.54,159,14,0.59,31,46,14,60,98
,Q4 Jun-Aug,98,,0.37,99,15,0.37,24,40,14,54,45
,MY Sep-Aug,53,262,2.43,317,56,0.99,159,216,55,272,45
,,,,,,,,,,,,
2002/03,Q1 Sep-Nov,45,244,0.52,289,15,,56,71,11,83,206
,Q2 Dec-Feb,206,,0.87,207,15,0.03,41,56,11,68,140
,Q3 Mar-May,140,,0.63,140,16,0.61,30,47,11,59,82
,Q4 Jun-Aug,82,,0.39,82,17,0.35,22,39,12,51,31
,MY Sep-Aug,45,244,2.41,291,64,0.99,149,214,46,260,31
,,,,,,,,,,,,
2003/04,Q1 Sep-Nov,31,275,0.50,306,16,,61,78,14,91,215
,Q2 Dec-Feb,215,,0.66,216,17,0.03,41,57,14,72,144
,Q3 Mar-May,144,,0.62,145,18,0.62,31,49,13,62,82
,Q4 Jun-Aug,82,,0.58,83,18,0.30,23,41,13,54,29
,MY Sep-Aug,31,275,2.35,308,69,0.95,155,226,54,279,29
,,,,,,,,,,,,
2004/05,Q1 Sep-Nov,29,319,0.43,348,18,,61,79,14,93,255
,Q2 Dec-Feb,255,,0.58,256,18,0.03,42,59,13,72,184
,Q3 Mar-May,184,,0.58,184,19,0.63,35,54,12,66,118
,Q4 Jun-Aug,118,,0.50,118,20,0.27,27,47,13,60,59
,MY Sep-Aug,29,319,2.10,350,74,0.93,165,240,51,291,59
,,,,,,,,,,,,
2005/06,Q1 Sep-Nov,59,299,0.44,358,19,,61,80,13,94,264
,Q2 Dec-Feb,264,,0.43,264,20,0.03,43,62,14,76,188
,Q3 Mar-May,188,,0.62,189,21,0.62,33,55,16,70,118
,Q4 Jun-Aug,118,,0.42,119,22,0.26,25,47,17,64,55
,MY Sep-Aug,59,299,1.91,359,82,0.90,162,245,60,304,55
,,,,,,,,,,,,
2006/07,Q1 Sep-Nov,55,280,0.53,335,22,,59,81,16,97,238
,Q2 Dec-Feb,238,,0.72,239,22,0.03,39,62,14,76,163
,Q3 Mar-May,163,,0.57,164,24,0.75,29,55,14,68,95
,Q4 Jun-Aug,95,,0.58,96,26,0.26,19,45,14,60,36
,MY Sep-Aug,55,280,2.40,337,95,1.03,147,242,58,301,36
,,,,,,,,,,,,
2007/08,Q1 Sep-Nov,36,350,0.50,386,26,,66,92,20,113,274
,Q2 Dec-Feb,274,,0.97,275,28,0.02,45,72,19,92,183
,Q3 Mar-May,183,,0.91,184,31,0.67,28,59,16,76,108
,Q4 Jun-Aug,108,,0.89,109,32,0.28,17,50,14,64,45
,MY Sep-Aug,36,350,3.27,389,118,0.98,156,274,70,344,45
,,,,,,,,,,,,
2008/09,Q1 Sep-Nov,45,325,0.76,370,33,,55,88,13,101,270
,Q2 Dec-Feb,270,,0.92,271,32,0.02,41,73,10,83,187
,Q3 Mar-May,187,,0.69,188,33,0.67,26,59,13,73,115
,Q4 Jun-Aug,115,,0.58,116,36,0.28,18,54,14,69,47
,MY Sep-Aug,45,325,2.95,373,134,0.97,140,275,51,325,47
,,,,,,,,,,,,
2009/10,Q1 Sep-Nov,47,348,0.62,396,37,,55,92,13,105,290
,Q2 Dec-Feb,290,,0.50,291,39,0.02,34,73,12,85,206
,Q3 Mar-May,206,,0.57,207,41,0.71,33,75,15,90,117
,Q4 Jun-Aug,117,,0.52,117,41,0.22,13,54,15,69,48
,MY Sep-Aug,47,348,2.21,397,158,0.95,136,294,55,349,48
,,,,,,,,,,,,
2010/11,Q1 Sep-Nov,48,330,0.63,378,42,,56,98,12,110,268
,Q2 Dec-Feb,268,,0.68,269,42,0.02,40,82,11,93,175
,Q3 Mar-May,175,,0.63,176,43,0.68,19,62,14,77,100
,Q4 Jun-Aug,100,,0.44,100,43,0.27,12,55,13,68,32
,MY Sep-Aug,48,330,2.38,380,169,0.97,127,297,51,348,32
,,,,,,,,,,,,
2011/12,Q1 Sep-Nov,32,322,0.43,355,43,,48,90,11,101,254
,Q2 Dec-Feb,254,,0.79,255,43,0.02,40,83,12,95,160
,Q3 Mar-May,160,,0.83,161,42,0.74,23,66,10,76,85
,Q4 Jun-Aug,85,,0.67,85,41,0.28,9,49,8,57,28
,MY Sep-Aug,32,322,2.72,357,169,1.04,119,289,41,329,28
,,,,,,,,,,,,
2012/13,Q1 Sep-Nov,28,285,1.53,314,39,,56,95,6,101,213
,Q2 Dec-Feb,213,,1.75,215,38,0.02,28,66,5,71,144
,Q3 Mar-May,144,,1.59,146,41,0.75,24,66,5,71,75
,Q4 Jun-Aug,75,,1.54,76,41,0.28,6,48,5,53,24
,MY Sep-Aug,28,285,6.41,319,159,1.05,115,275,21,296,24
,,,,,,,,,,,,
2013/14,Q1 Sep-Nov,24,367,0.72,391,42,,63,105,10,115,277
,Q2 Dec-Feb,277,,0.75,277,42,0.02,37,79,11,90,187
,Q3 Mar-May,187,,0.65,188,43,0.74,22,66,18,84,103
,Q4 Jun-Aug,103,,0.88,104,44,0.23,10,54,16,70,34
,MY Sep-Aug,24,367,2.99,393,171,0.99,133,305,54,359,34
,,,,,,,,,,,,
2014/15,Q1 Sep-Nov,34,377,0.75,412,42,,62,104,12,117,295
,Q2 Dec-Feb,295,,0.68,296,42,0.02,37,79,13,92,204
,Q3 Mar-May,204,,0.95,205,43,0.73,28,72,16,88,117
,Q4 Jun-Aug,117,,0.82,118,44,0.26,12,56,15,71,47
,MY Sep-Aug,34,377,3.20,415,172,1.01,138,311,57,368,47
,,,,,,,,,,,,
2015/16,Q1 Sep-Nov,47,367,0.82,414,43,,61,104,11,115,300
,Q2 Dec-Feb,300,,1.01,301,44,0.02,37,81,11,92,209
,Q3 Mar-May,209,,1.11,210,43,0.73,24,68,16,84,126
,Q4 Jun-Aug,126,,0.77,127,45,0.26,14,59,19,79,48
,MY Sep-Aug,47,367,3.71,417,176,1.01,135,312,57,369,48
,,,,,,,,,,,,
2016/17,Q1 Sep-Nov,48,402,0.77,451,45,,63,108,15,123,329
,Q2 Dec-Feb,329,,0.81,329,45,0.02,39,85,16,100,229
,Q3 Mar-May,229,,0.91,230,45,0.71,26,72,19,91,139
,Q4 Jun-Aug,139,,0.76,140,46,0.22,17,63,14,78,62
,MY Sep-Aug,48,402,3.26,454,182,0.95,145,327,64,391,62
,,,,,,,,,,,,
2017/18,Q1 Sep-Nov,62,384,0.70,447,46,,61,107,10,117,330
,Q2 Dec-Feb,330,,0.79,331,46,0.02,38,84,13,97,234
,Q3 Mar-May,234,,0.58,234,46,0.74,24,70,24,94,140
,Q4 Jun-Aug,140,,0.65,141,47,0.21,15,63,20,83,58
,MY Sep-Aug,62,384,2.71,449,184,0.96,138,324,67,391,58
,,,,,,,,,,,,
2018/19,Q1 Sep-Nov,58,380,0.52,438,45,,62,107,17,123,315
,Q2 Dec-Feb,,,,,,0.04,,,,,
,MY Sep-Aug,58,380,2.74,440,184,1.00,142,327,63,390,51
,,,,,,,,,,,,
"1/ Corn and sorghum, September-August; barley and oats, June-May.  Latest data may be preliminary or projected.
2/ Total may not add due to rounding.",,,,,,,,,,,,
"Source: USDA, World Agricultural Outlook Board, World Agricultural Supply and Demand Estimates and supporting materials.",,,,,,,,,,,,
Date run: 3/11/2019,,,,,,,,,,,,
