Table 6--Barley: Supply and disappearance (million bushels),,,,,,,,,,,,
Mkt year and qtr 1/,,Supply,,,,Disappearance,,,,,,
,Q3 Dec-Feb,333,,23.68,357,34,1.00,86,121,12.11,133,224
,Q4 Mar-May,224,,33.85,258,44,10.10,41,95,24.14,119,139
,MY Jun-May,151,398,71.48,621,160,11.90,244,416,66.06,482,139
,,,,,,,,,,,,
1994/95,Q1 Jun-Aug,139,375,24.12,538,45,,120,166,20.35,186,352
,Q2 Sep-Nov,352,,13.84,366,37,0.80,31,68,18.62,87,279
,Q3 Dec-Feb,279,,13.50,292,37,0.90,51,89,10.53,99,193
,Q4 Mar-May,193,,14.40,207,43,9.40,26,78,16.75,95,113
,MY Jun-May,139,375,65.86,580,161,11.10,228,401,66.24,467,113
,,,,,,,,,,,,
1995/96,Q1 Jun-Aug,113,359,11.89,484,40,,115,155,16.64,171,313
,Q2 Sep-Nov,313,,8.08,321,35,0.82,32,68,10.58,78,243
,Q3 Dec-Feb,243,,8.41,251,33,0.94,19,53,19.59,73,178
,Q4 Mar-May,178,,12.35,190,40,9.96,25,75,15.59,91,100
,MY Jun-May,113,359,40.72,513,148,11.72,191,351,62.40,413,100
,,,,,,,,,,,,
1996/97,Q1 Jun-Aug,100,392,8.88,501,43,,137,180,7.47,187,314
,Q2 Sep-Nov,314,,8.34,322,36,0.78,27,64,12.19,76,246
,Q3 Dec-Feb,246,,8.19,254,36,0.89,37,74,7.20,82,173
,Q4 Mar-May,173,,11.36,184,45,9.41,16,71,3.97,75,109
,MY Jun-May,100,392,36.77,529,160,11.07,218,389,30.82,419,109
,,,,,,,,,,,,
1997/98,Q1 Jun-Aug,109,360,12.38,482,44,,87,131,24.35,155,327
,Q2 Sep-Nov,327,,7.39,334,35,0.73,15,51,38.83,90,244
,Q3 Dec-Feb,244,,7.94,252,35,0.83,30,66,6.19,72,180
,Q4 Mar-May,180,,12.54,193,42,8.85,18,69,5.00,74,119
,MY Jun-May,109,360,40.25,510,156,10.41,149,316,74.38,390,119
,,,,,,,,,,,,
1998/99,Q1 Jun-Aug,119,352,7.20,478,42,,102,144,7.91,152,326
,Q2 Sep-Nov,326,,7.16,333,37,0.59,17,54,8.35,63,271
,Q3 Dec-Feb,271,,6.14,277,35,0.68,33,69,7.04,76,201
,Q4 Mar-May,201,,9.30,210,41,7.22,14,63,5.23,68,142
,MY Jun-May,119,352,29.81,501,155,8.49,167,330,28.53,359,142
,,,,,,,,,,,,
1999/00,Q1 Jun-Aug,142,272,5.78,419,40,,76,117,7.55,124,295
,Q2 Sep-Nov,295,,5.23,300,36,0.68,28,64,8.69,73,228
,Q3 Dec-Feb,228,,9.30,237,35,0.77,23,59,7.72,67,170
,Q4 Mar-May,170,,7.37,178,41,8.19,13,62,4.21,66,111
,MY Jun-May,142,272,27.67,441,152,9.64,140,302,28.17,330,111
,,,,,,,,,,,,
2000/01,Q1 Jun-Aug,111,318,7.21,436,40,,93,134,8.42,142,294
,Q2 Sep-Nov,294,,4.92,299,36,0.57,9,45,24.70,70,229
,Q3 Dec-Feb,229,,8.00,237,35,0.66,23,59,16.06,75,162
,Q4 Mar-May,162,,9.10,171,40,6.97,9,56,8.60,65,106
,MY Jun-May,111,318,29.22,458,151,8.20,136,294,57.78,352,106
,,,,,,,,,,,,
2001/02,Q1 Jun-Aug,106,248,7.86,362,41,,66,106,10.74,117,245
,Q2 Sep-Nov,245,,5.07,250,34,0.58,13,48,7.24,55,195
,Q3 Dec-Feb,195,,5.56,201,35,0.66,18,54,5.18,59,142
,Q4 Mar-May,142,,5.43,147,38,6.98,7,52,3.25,55,92
,MY Jun-May,106,248,23.92,379,147,8.21,104,260,26.41,286,92
,,,,,,,,,,,,
2002/03,Q1 Jun-Aug,92,227,9.00,328,40,,58,98,6.64,104,224
,Q2 Sep-Nov,224,,3.13,227,34,0.61,16,50,6.57,57,170
,Q3 Dec-Feb,170,,4.65,175,33,0.70,9,43,7.97,51,123
,Q4 Mar-May,123,,1.67,125,38,7.43,1,47,9.08,56,69
,MY Jun-May,92,227,18.46,337,146,8.74,84,238,30.26,268,69
,,,,,,,,,,,,
2003/04,Q1 Jun-Aug,69,278,3.15,351,40,,66,106,3.33,109,242
,Q2 Sep-Nov,242,,4.07,246,34,0.52,4,39,8.79,48,198
,Q3 Dec-Feb,198,,6.41,204,34,0.60,11,45,6.20,51,153
,Q4 Mar-May,153,,7.00,160,39,6.32,-7,39,0.48,40,120
,MY Jun-May,69,278,20.63,368,147,7.44,74,229,18.79,248,120
,,,,,,,,,,,,
2004/05,Q1 Jun-Aug,120,280,5.00,405,41,,71,113,2.38,115,290
,Q2 Sep-Nov,290,,3.96,294,34,0.45,7,42,6.21,48,246
,Q3 Dec-Feb,246,,1.47,247,34,0.51,15,50,6.69,57,191
,Q4 Mar-May,191,,1.69,192,42,5.44,9,56,7.97,64,128
,MY Jun-May,120,280,12.12,412,151,6.40,103,261,23.25,284,128
,,,,,,,,,,,,
2005/06,Q1 Jun-Aug,128,212,1.64,342,43,,34,77,9.72,87,255
,Q2 Sep-Nov,255,,0.93,256,36,0.40,-1,35,12.50,48,208
,Q3 Dec-Feb,208,,1.20,209,36,0.46,5,41,0.98,42,167
,Q4 Mar-May,167,,1.60,168,41,4.86,10,56,4.62,60,108
,MY Jun-May,128,212,5.37,346,157,5.72,48,210,27.81,238,108
,,,,,,,,,,,,
2006/07,Q1 Jun-Aug,108,180,1.19,289,41,,34,75,1.67,76,213
,Q2 Sep-Nov,213,,3.75,217,35,0.46,-1,35,8.71,44,173
,Q3 Dec-Feb,173,,3.03,176,37,0.53,14,51,7.98,59,117
,Q4 Mar-May,117,,4.13,121,43,5.58,2,50,1.90,52,69
,MY Jun-May,108,180,12.10,300,155,6.57,49,211,20.26,231,69
,,,,,,,,,,,,
2007/08,Q1 Jun-Aug,69,210,4.02,283,45,,48,93,1.69,94,189
,Q2 Sep-Nov,189,,7.68,196,41,0.49,-3,38,22.73,61,136
,Q3 Dec-Feb,136,,8.66,144,40,0.56,-16,25,9.17,34,110
,Q4 Mar-May,110,,8.87,119,36,5.95,2,43,7.85,51,68
,MY Jun-May,69,210,29.23,308,162,7.00,30,199,41.42,240,68
,,,,,,,,,,,,
2008/09,Q1 Jun-Aug,68,239,6.23,314,43,,58,101,3.34,104,209
,Q2 Sep-Nov,209,,9.33,219,43,0.41,-4,39,7.23,46,173
,Q3 Dec-Feb,173,,7.56,180,43,0.47,7,50,1.50,51,129
,Q4 Mar-May,129,,5.91,135,36,5.00,5,45,1.14,46,89
,MY Jun-May,68,239,29.03,336,163,5.88,66,234,13.21,248,89
,,,,,,,,,,,,
2009/10,Q1 Jun-Aug,89,227,5.92,321,43,,38,80,1.79,82,239
,Q2 Sep-Nov,239,,4.31,244,43,0.35,-7,36,1.13,37,206
,Q3 Dec-Feb,206,,2.79,209,41,0.40,10,51,1.29,52,157
,Q4 Mar-May,157,,3.58,161,33,4.25,7,44,1.45,45,115
,MY Jun-May,89,227,16.60,332,159,5.00,47,211,5.66,216,115
,,,,,,,,,,,,
2010/11,Q1 Jun-Aug,115,180,3.42,299,42,,33,75,0.59,75,224
,Q2 Sep-Nov,224,,2.87,227,40,0.34,2,42,4.51,46,180
,Q3 Dec-Feb,180,,1.61,182,35,0.38,7,43,1.34,44,138
,Q4 Mar-May,138,,1.59,140,37,4.07,8,49,1.14,50,89
,MY Jun-May,115,180,9.49,305,154,4.79,50,208,7.58,216,89
,,,,,,,,,,,,
2011/12,Q1 Jun-Aug,89,155,0.94,245,41,,25,67,3.49,70,175
,Q2 Sep-Nov,175,,3.51,179,38,0.42,-2,37,3.22,40,138
,Q3 Dec-Feb,138,,6.54,145,38,0.48,12,50,1.01,51,94
,Q4 Mar-May,94,,5.27,99,31,5.12,1,38,1.12,39,60
,MY Jun-May,89,155,16.26,260,149,6.03,37,192,8.85,200,60
,,,,,,,,,,,,
2012/13,Q1 Jun-Aug,60,219,5.06,284,38,,45,83,3.45,86,198
,Q2 Sep-Nov,198,,6.25,204,36,0.41,6,43,3.40,46,158
,Q3 Dec-Feb,158,,6.38,164,35,0.46,11,47,0.73,47,117
,Q4 Mar-May,117,,5.60,123,33,4.92,3,41,1.28,42,80
,MY Jun-May,60,219,23.29,302,141,5.79,66,213,8.86,222,80
,,,,,,,,,,,,
2013/14,Q1 Jun-Aug,80,217,2.23,299,40,,61,101,2.68,103,196
,Q2 Sep-Nov,196,,4.61,201,39,0.36,-11,28,3.18,31,169
,Q3 Dec-Feb,169,,4.09,173,37,0.41,10,48,4.22,52,122
,Q4 Mar-May,122,,7.82,129,33,4.37,6,43,4.20,47,82
,MY Jun-May,80,217,18.75,316,148,5.15,66,219,14.27,234,82
,,,,,,,,,,,,
2014/15,Q1 Jun-Aug,82,182,7.02,271,40,,47,87,3.55,91,180
,Q2 Sep-Nov,180,,4.57,184,39,0.41,-15,24,3.83,28,156
,Q3 Dec-Feb,156,,6.48,163,36,0.47,5,41,3.00,44,118
,Q4 Mar-May,118,,5.51,124,39,5.00,-3,41,3.91,45,79
,MY Jun-May,82,182,23.57,287,154,5.88,34,194,14.30,209,79
,,,,,,,,,,,,
2015/16,Q1 Jun-Aug,79,218,4.04,301,41,,38,78,3.48,82,219
,Q2 Sep-Nov,219,,3.96,223,37,0.36,1,39,3.64,43,180
,Q3 Dec-Feb,180,,7.01,187,36,0.41,11,47,2.96,50,138
,Q4 Mar-May,138,,3.56,141,40,4.39,-5,38,0.72,39,102
,MY Jun-May,79,218,18.58,315,153,5.16,44,202,10.80,213,102
,,,,,,,,,,,,
2016/17,Q1 Jun-Aug,102,200,2.36,304,41,,32,73,0.72,74,230
,Q2 Sep-Nov,230,,1.81,232,39,0.27,-0,39,0.68,40,193
,Q3 Dec-Feb,193,,2.45,195,36,0.31,12,49,1.29,50,145
,Q4 Mar-May,145,,3.02,148,42,3.62,-6,40,1.69,41,106
,MY Jun-May,102,200,9.64,312,158,4.20,39,201,4.37,205,106
,,,,,,,,,,,,
2017/18,Q1 Jun-Aug,106,143,2.47,252,41,,30,71,1.64,72,180
,Q2 Sep-Nov,180,,2.03,182,38,0.30,-17,21,1.50,23,159
,Q3 Dec-Feb,159,,1.94,161,35,0.34,-6,30,1.24,31,130
,Q4 Mar-May,130,,2.68,133,39,3.64,-5,38,0.71,38,94
,MY Jun-May,106,143,9.12,259,153,4.28,2,159,5.09,164,94
,,,,,,,,,,,,
2018/19,Q1 Jun-Aug,94,153,1.40,249,40,,33,73,1.27,74,175
,Q2 Sep-Nov,175,,1.10,176,38,1.20,-17,22,1.22,23,153
,MY Jun-May,94,153,8.00,256,151,4.50,5,160,5.00,165,91
,,,,,,,,,,,,
"1/ June-May.  Latest data may be preliminary or projected.
2/ Total may not add due to rounding.
Source: USDA, World Agricultural Outlook Board, World Agricultural Supply and Demand Estimates 
and supporting materials.",,,,,,,,,,,,
Date run: 3/11/2019,,,,,,,,,,,,
